0.88	7.4	39.3	1.03	0.26	0.14	0.1	0.35	0.19	0.17	11.81	31	0.23	4.7	0.19	2.26
83.99	0	2.6	0	3.73	2.2	2.22	4.05	0.82	0.31	0	0	0	0	0.06	0
0	0	0	0	0.07	0	0.01	99.9	0	0	0	0	0	0	0	0
18.9	34.35	19.47	11.01	0.73	2.6	1.5	1.33	1.56	1.88	0.71	4.41	0.67	0.38	0.41	0.1
23.21	41.64	15.6	11.37	0.59	1.74	0.87	0.3	0.93	0.7	0.83	2.14	0.03	0.04	0	0.01
0.01	0.08	0.58	0	0.05	0	0	0	0.01	0.03	0.53	0.01	17.06	6.85	3.77	71.03
0.15	1.26	2.47	4.43	0.23	0.18	0.34	0.11	78.54	0.26	9.05	1.3	0.1	0.2	0.08	1.29
0.09	0.07	0.04	0.37	0.13	0.58	0.11	0.06	95.32	2.92	0.29	0.02	0	0	0	0
62.55	30.06	2.4	0.01	0.89	0.32	0.75	1.08	0.45	0.4	0.02	1.02	0.02	0.03	0	0
0.35	5.17	7.23	19.78	0.18	0.24	0.14	0.34	13.89	0.3	35.09	5.33	0.22	1.25	0.45	10.04
0.47	4.25	6.3	16.44	0.08	0.34	0.29	0.23	15.01	0.23	29.75	5.28	0.36	1.26	0.88	18.83
83.21	0.03	9.31	0	0.8	1.33	1.98	2.06	0.75	0.53	0	0	0	0	0	0
32.79	39	10.73	8.35	0.48	1.22	1.16	0.87	0.86	1.35	0.67	2.05	0.26	0.08	0.11	0
30.78	44.23	9.91	7.15	0.52	0.8	0.39	0.58	1.17	0.44	2.02	1.7	0.09	0.06	0.07	0.08
33.76	40.21	10.42	10.43	0	0.62	0.55	0.06	1.16	1.32	0.97	0.5	0	0	0	0
30.61	38.25	12.05	8.19	0.83	1.04	0.34	1.75	0.75	2.47	0.78	2.25	0.51	0.06	0.13	0
27.94	40.02	10.07	12.38	0.39	1.46	0.13	0.77	1.21	1.2	2.04	1.78	0.24	0.15	0.21	0
28.82	38.66	14.45	10.89	0.12	0.5	0.08	0.36	1.66	1.57	0.32	1.97	0.21	0	0.39	0
34.42	41.52	8.47	8.79	0.23	1.55	0.71	0.32	0.45	0.62	2.19	0.72	0	0	0	0
30.69	35.83	12.26	10.1	1.65	3.12	0	0.87	1.14	0.1	1.95	1.15	0.33	0.18	0.62	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	99.98	0
3.4	8.84	16.91	3.05	0.54	0.29	0.27	0.47	0.36	0.31	1.93	53.66	0.44	4	0.82	4.7
48.13	35.38	5.38	4.09	0.39	1.37	1.35	0.7	0.5	0.98	0.44	0.96	0.21	0.11	0.02	0
32.31	37.83	9.37	14.75	0	0	2.08	0	0.84	0.74	1.96	0.11	0	0	0	0
0.97	6.22	25.7	36.22	0.27	0.79	0.47	0.24	0.23	0.34	23.24	5.28	0	0	0.02	0
21.72	13.45	26.5	14.02	1.27	0.43	0	0.93	0.08	0.36	14.23	7.01	0	0	0	0
0.89	3.98	12.51	63.88	0.79	2.51	0	0.53	0.53	0.84	13.17	0.36	0	0	0	0
0.72	6.83	6.22	63.91	0.24	6.75	0.3	0.23	0.51	1.22	11.55	1.5	0.01	0	0	0
0.24	0	0	0	0.08	0.22	0.03	0.12	0.07	0.39	38.51	34.98	0.06	13.5	0.09	11.71
63.75	10.89	0	3.07	15.71	1.25	0	1.87	0.58	0.51	0.76	0.57	0.09	0.95	0	0
67.59	25.86	1.37	0	1.4	0.22	1.04	1.34	0.2	0	0.2	0.78	0	0	0	0
0.78	5.14	47.78	0	0.28	0	0	0.01	0	0	13.36	31.57	0.09	0.98	0.02	0
0	0.1	0.2	0.28	69.8	1.02	0	27.43	0.03	0.19	0.93	0	0	0	0	0
1.73	1.36	0.4	2.68	0.64	0.17	0.07	0.21	0.1	0.13	2.21	1.65	78.89	2.47	0.41	6.88
0	0	0	0	0	0	0	0	0	0	0	0	99.97	0	0.02	0
0.01	0	0	0.01	0	0.03	0	0	0.04	0	0	0.04	97.09	0.6	0.3	1.88
0.14	0.06	0.65	0.09	0.24	0.09	0.02	0.16	0.06	0.11	0.46	11.42	12.16	49.4	7.88	17.07
73.25	4.72	0	0	14.65	1.1	2.29	2.9	0.95	0.12	0	0	0	0	0	0
72.41	4.51	0.35	0.03	16.86	0.9	0.29	2.49	0.25	0.81	0.44	0.07	0.25	0.08	0.22	0.03
0.3	0.02	20.13	12.04	0.07	0.06	0.02	0.06	0	0.03	60.38	6.75	0.04	0.01	0.09	0.01
63.24	20.65	0.97	2.16	7.14	0.29	1.31	1.09	1.12	0.4	0.84	0.01	0.07	0.57	0.13	0.03
0.86	4.89	26.18	1.16	0.16	0.16	0.16	0.22	0.3	0.16	3.39	57.74	0.31	3.03	0.34	0.93
68.71	0	0	0.51	24.3	3.22	0	3.12	0.08	0	0	0.05	0	0	0	0
0.26	8.2	0.08	26.66	0.34	51.91	0.37	0.04	2.96	8.45	0.68	0.04	0	0	0	0
0.79	6.61	36.38	9.22	0.18	0.33	0.09	0.28	0.1	0.15	25.6	18.42	0.1	1.07	0.19	0.49
0	7.69	23.43	42.16	0.85	0.36	0.33	0.07	0	0.06	21.84	3.2	0	0	0	0
0	0	0	0	34.82	0	65.09	0.06	0	0.02	0	0	0	0	0	0
15.67	10.18	3.44	1.75	1.22	0.66	0.86	0	0.56	0.27	0.22	0.65	2.93	7.7	4	49.87
26.72	40.95	14.02	9.27	0	1.66	1.27	0.69	0.64	0.91	0	3.48	0.39	0	0	0
28.92	46.18	9.68	6.06	0.42	0.53	0.29	0.39	0.67	0.69	1.58	2.85	0.06	0.31	0.1	1.27
0.1	0.06	0	0	36.36	0.08	63.18	0.07	0.05	0.06	0	0.01	0	0	0	0.02
61.95	30.24	1.92	0.08	1.3	0.47	0.91	1.09	0.35	0.38	0.4	0.86	0	0.02	0	0.01
50.39	36	4.03	3.89	1.23	0.44	0.8	0.5	0.44	0.65	0.72	0.87	0.01	0.04	0	0
33.68	40.72	9.32	9.84	0.63	0.43	1.19	0.35	0.69	0.76	1.33	1.05	0	0	0	0
27.81	14.27	4.53	35.38	1.2	1.19	3.26	0.62	1.29	0	10.38	0.06	0	0	0	0
10.53	1.17	0.87	0.33	72.05	3.48	6.38	3.79	0.41	0.43	0.18	0.29	0.02	0.04	0.01	0.02
57.03	31.54	2.5	0.99	2.15	1.2	1.02	1.13	0.17	0.6	0.13	1.02	0.18	0.24	0.1	0
0.78	6.34	14.66	50.77	0.1	0.25	0.13	0.35	0.22	0.42	22.86	2.63	0.09	0.06	0.15	0.19
0	0	2.76	0	0.27	0	0	0.26	0.14	0.23	2.12	31.73	1.96	60.37	0.15	0
0.02	0	3.48	0.07	0.12	0.22	0.34	0.04	0.08	0.18	3.36	28.76	0	63.31	0	0
1.49	0	0	0.04	0.06	0.05	0.46	0.11	0.19	0.38	3.65	27.33	1.37	60.13	1.23	3.51
0.14	0.6	0	0.13	0.01	0	0	0	0	0.02	0.26	0	26.36	4.25	4.21	64
52.86	31.53	4.61	4.58	1.58	1.81	0.42	0.61	0.88	0	0.95	0.17	0	0	0	0
55.58	28.91	1.63	1.79	1.98	2.69	0.62	1.7	0.21	1.72	1.02	0.53	0.82	0.8	0	0
0.11	7.83	0.77	32.81	0.22	0.09	0.13	0.22	0.35	0.2	56.19	0.73	0.09	0	0.03	0.25
0.53	6.05	10	31.16	0.13	0.12	0.07	0.17	0.16	0.12	44.93	5.26	0.08	0.7	0.16	0.37
0.2	6.53	10.93	31.83	0.1	0.22	0.1	0.17	0.09	0.08	44.11	4.67	0.05	0.48	0.19	0.25
51.01	28.39	2.88	4.43	2.02	0.85	1.74	0.44	0.97	0.2	4.95	1.82	0	0.22	0	0.06
51.24	32.43	3.48	7.89	1.48	1.42	0	0	1.3	0	0.53	0	0	0.22	0	0
0.07	23.71	40.73	20.55	1.65	2.76	0.81	0.59	1.56	1.34	3.97	1.55	0.2	0.07	0.24	0.21
0	0.01	0	0	0.03	0	0	0	0	0	0	0.21	0	84.03	1.45	14.26
0	0	0	0	0	0	0	0	99.98	0	0	0	0	0	0	0
1.74	12.18	41.07	2.97	0.28	0.46	0.21	0.22	0.19	0.43	10.07	25.36	0.19	2.64	0.26	1.73
6.85	32.21	21.39	16.61	0.69	5.88	7.06	0.39	1.36	1.35	3.55	2.55	0.04	0.05	0.01	0
52.77	32.14	4.59	0.97	1.39	2.01	0.67	0.96	0.92	0.36	0.01	1.93	0.39	0.75	0.15	0
58.96	30.8	1.88	0	1.34	0.81	0.91	1.76	0.57	0.85	0.08	1.94	0.06	0	0.04	0
58.84	32.27	2.84	0.07	1.8	0	0.5	1.35	0.2	0	0	2.11	0	0	0	0
58.85	33.3	2.28	0.1	0.72	0.37	1.28	1.39	0.28	0.23	0.78	0.41	0	0	0	0
68.01	24.2	1.95	0	0.77	0.91	1.95	1.37	0	0	0	0.8	0.03	0	0	0
14.4	2.38	1.51	1.32	60.92	3.35	11.98	1.67	0.51	0.29	0.18	0.49	0.35	0.17	0.2	0.3
53.82	33.54	2.88	3.94	1.21	0.47	1.02	0.49	0.6	0.97	1.04	0	0	0	0	0
58.32	22.83	4.14	3.26	5.14	1.38	0.71	1.15	0.49	0.77	0.76	0.48	0.01	0.04	0.09	0.43
5.92	0.04	0.49	0.61	0	11.71	77.97	1.33	0.39	0.47	0.49	0.19	0.1	0.1	0.06	0.11
46.76	37.63	5.51	4.46	0.42	0.62	0.3	0.71	0.72	0.62	1.18	0.97	0.1	0	0	0
72.65	21.62	0.87	0.17	0.67	0.74	0.48	1.16	0.41	0.31	0.38	0.41	0	0.11	0.01	0.01
0	0	0.04	0	65.88	0.64	0.05	33.11	0	0	0.2	0	0	0.02	0.03	0.03
0.14	0.34	0.04	0.71	0.17	0.62	0.57	0.02	94.92	1.37	0.8	0.19	0.01	0.05	0.04	0.02
3.22	1.47	2.11	1.8	7.33	9.48	72.2	0.61	0.71	0.47	0.3	0.21	0.02	0.06	0	0
0.06	0.01	0	0	29.61	1.53	68.4	0.21	0.03	0.15	0	0	0	0	0	0
0.86	0.24	0	0	0.14	0.32	0.07	0.14	0.06	0.53	51.98	27	0.08	13.62	0.04	4.92
1	15.71	46.74	8.9	0.33	3.66	2.36	0.29	0.52	0.67	9.83	9.72	0.07	0.11	0.04	0.07
0.86	11.66	38.15	14.31	0.35	6.04	3.98	0.46	0.48	0.68	13.63	8.64	0.09	0.25	0.02	0.4
1.13	15.51	45.12	10.68	0.53	3.04	3.09	0.38	0.21	0.71	10.66	8.72	0.05	0.11	0.05	0.01
0.82	15.41	45.47	8.48	0.69	3.55	2.3	0.41	0.34	0.79	11.13	10.48	0.03	0.05	0.02	0.03
2.08	18.93	43.22	6.33	0.46	2.67	1.88	1.27	0.72	0.84	9.29	11.36	0.59	0.17	0.18	0
5.44	25.56	29.72	9.88	1.25	7.31	7.77	0.35	0.78	0.94	3.99	6.74	0.02	0.09	0.12	0.04
0.28	5.59	29.28	24.03	0.08	0.06	0.14	0.12	0.13	0.2	32.13	7.82	0.06	0.05	0.02	0.01
0.34	5.76	28.43	24.34	0.08	0.09	0.07	0.2	0.1	0.08	33.27	7.12	0.02	0.03	0.03	0.03
0.22	5.78	28.84	24.22	0	0.01	0.27	0.17	0.25	0.14	32.61	7.42	0.01	0.01	0	0.04
0.66	4.19	2.4	6.17	0.39	49.99	29.83	0.61	1.11	3.54	0.71	0.4	0.01	0	0	0
0.08	0	10.86	0	0.35	0.22	0.4	0.37	0.17	0.13	4.97	32.95	0.17	49.34	0	0
0.67	6.49	12.42	58.49	0.34	1.25	0.16	0.21	0.16	0.39	17.43	1.95	0.02	0	0	0
48.99	33.04	3.62	4.53	1.37	1.69	0.85	0.75	0.42	1.81	1.54	0.86	0.08	0.35	0.08	0
39.54	37.13	5.94	11.62	0.38	0.84	0.15	0.72	0.43	1.52	1.46	0.21	0.06	0	0	0
45.09	36.82	4	8.11	0.82	1.24	0.37	0.31	0.81	0.31	2.09	0.01	0	0	0.01	0
34.56	34.07	10.36	7.99	1.3	1.46	1.52	1.05	1.34	1.16	2.26	2.3	0.33	0.18	0.14	0
53.31	32.65	2.78	5.15	0.66	0.22	1.8	0.54	0.48	0.98	1.36	0.05	0	0	0	0
58.39	30.56	0.82	3.82	0.71	0.7	1.41	0.44	0.46	0.51	1.58	0.6	0	0	0	0
0.27	27.9	43.17	24.08	0.45	1.05	0	0.39	1.1	0.9	0.11	0.29	0.06	0.06	0.12	0.05
0.12	10.26	5.21	50.6	0.05	0.11	0.06	0.16	0.17	0.16	32.49	0.51	0.02	0.04	0.03	0.02
0.17	9.97	5	52.54	0.05	0.06	0.01	0.19	0.16	0.17	30.94	0.61	0	0.11	0.02	0
5.18	16.48	13.02	12.03	2.07	14.63	29.73	0.48	1.48	1.68	1.88	1.3	0.03	0.02	0	0
4.96	17.64	16.54	14.06	0.49	17.26	20.33	0.2	0.93	1.63	3.53	2.33	0.01	0.06	0	0.01
1.44	20.59	46.03	3.99	0.22	0.42	0.16	0.7	0.29	0.25	7.41	18.31	0	0.19	0	0
44.34	35.22	3.89	9.91	0.32	0.56	0.49	0.93	0.58	0.31	2.14	0.78	0	0.4	0.01	0.12
56.41	36.54	3.24	0.07	0.94	0.38	0.38	0.68	0.12	0.13	0.09	1.02	0	0	0	0
56.68	35.86	4.15	0	0.09	0.77	0.22	0.71	0.47	0	0	0.67	0	0.37	0.01	0
1.23	0.08	0.46	0	58.05	0.29	38.09	1.02	0.13	0.32	0.02	0.14	0.03	0.15	0	0
64.11	31.69	1.11	0.09	0.83	0.59	0.58	0.7	0	0.07	0	0.15	0	0	0	0.07
0.02	1.99	1.19	21.48	0	0	0	0.01	8.51	56.97	9.3	0.53	0	0	0	0
0	0.03	4.74	0.22	0.35	0.29	0.45	0.23	0.23	0.36	3.06	24.86	2.5	62.66	0	0
0	0	0.58	0	0	0	0	0	0	0.38	0.15	0.01	26.32	8.83	3.16	60.58
0.74	0.71	2.17	1.33	6.32	20.68	65.77	0.34	0.28	0.98	0.38	0.28	0	0	0	0
0.13	2.58	1.2	2.03	1.12	73.43	16.74	0.16	0.68	0.31	1.44	0.18	0	0	0	0
0.78	1.53	35.81	0.03	0.15	0.07	0	0.27	0.14	0.12	5.87	50.72	0.17	4.34	0.03	0
2.44	7.85	26.76	0.93	0.46	0.24	0.21	0.43	0.28	0.55	5.4	35.59	0.33	8.24	1.44	8.85
3.75	0	0	0	16.2	6.1	72.67	1.04	0.17	0.07	0	0	0	0	0	0
0	0	0	0	0	0.03	0	0.04	0	0	0	0	0.04	0	0.37	99.5
0.01	0	0.01	0	0	0	0	0.01	0	0.01	0.01	0.02	0.22	0.16	0.62	98.93
0	0	0	0	0	0	0	0	0	0	0	0	0.24	0.08	0.77	98.89
0.31	1.53	3.35	15.35	0.11	53.84	8.22	0.24	0.01	12.03	4.72	0.29	0	0	0	0
